index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,shot_freeze_frame,match_id,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,player_id,player_name,position_id,position_name,pass_length,pass_angle,pass_pass_success_probability,pass_recipient_id,pass_recipient_name,pass_height_id,pass_height_name,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,out,counterpress,shot_statsbomb_xg,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_gk_positioning_xg_suppression,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,shot_first_time,off_camera,pass_assisted_shot_id,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_shot_assist,pass_inswinging,pass_cross,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,pass_no_touch,shot_saved_off_target,goalkeeper_shot_saved_off_target,50_50_outcome_id,50_50_outcome_name,pass_cut_back,block_offensive,foul_committed_advantage,foul_won_advantage,pass_miscommunication,dribble_nutmeg,pass_deflected,block_deflection,pass_outswinging,clearance_other,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_type_id,foul_committed_type_name,dribble_overrun,block_save_block,miscontrol_aerial_won,shot_aerial_won,foul_committed_offensive,pass_straight,ball_recovery_offensive,shot_deflected,shot_open_goal,goalkeeper_punched_out,foul_committed_penalty,foul_won_penalty,shot_shot_shot_assist,dribble_no_touch,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_shot_goal_assist,shot_follows_dribble,goalkeeper_lost_out,goalkeeper_lost_in_play,player_off_permanent,shot_redirect,goalkeeper_success_out,goalkeeper_success_in_play,x,y,end_x,end_y,carry_end_x,carry_end_y,goalkeeper_end_x,goalkeeper_end_y,shot_end_x,shot_end_y,shot_end_z,prog_pass,prog_carry,pass_or_carry_angle,phase,count_hi,count_hsr,count_high_acceleration,count_high_deceleration,count_medium_acceleration,count_medium_deceleration,count_sprint,high_intensity_hi_distance,high_speed_running_hsr_distance,m/min,max_speed,running_distance,sprinting_distance,total_distance,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,Shoter_x,Shoter_y,in_box
11,1,00:00:10.699,0,10,2,,42,Ball Receipt*,1890,Kashiwa Reysol,9,From Kick Off,1890,Kashiwa Reysol,,,,3925235,,,,,,,,45933.0,Mao Hosoya,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2,69.5,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,00:00:10.699,0,10,2,0.7308,43,Carry,1890,Kashiwa Reysol,9,From Kick Off,1890,Kashiwa Reysol,,,,3925235,0.0232,0.024,-0.0008,0.0091,0.0091,0.0,-0.0008,45933.0,Mao Hosoya,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2,69.5,,,92.0,69.9,,,,,,0.0,-0.4284737918614354,,,,,,,,,,,,,,,,,9.0,6.0,9.0,6.0,0.02953272,0.02953272,0.0,,,
13,1,00:00:11.209,0,11,2,0.436,17,Pressure,1890,Kashiwa Reysol,9,From Kick Off,4631,Kyoto Sanga FC,,,,3925235,,,,,,,,43050.0,Taichi Hara,21.0,Left Wing,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,7.6,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,00:00:11.430,0,11,2,0.6367,30,Pass,1890,Kashiwa Reysol,9,From Kick Off,1890,Kashiwa Reysol,,,,3925235,0.0242,0.0232,0.001,0.0087,0.0091,-0.0004,0.0014,45933.0,Mao Hosoya,22.0,Right Center Forward,6.2936,1.2641,0.8889,426941.0,Hiroki Sekine,1.0,Ground Pass,40.0,Right Foot,,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.5074,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,69.9,93.9,75.9,,,,,,,,-3.421386988195131,0.0,72.42874122167753,,,,,,,,,,,,,,,,9.0,6.0,9.0,7.0,0.02953272,0.02756312,-0.0019695999999999984,,,
15,1,00:00:12.067,0,12,2,,42,Ball Receipt*,1890,Kashiwa Reysol,9,From Kick Off,1890,Kashiwa Reysol,,,,3925235,,,,,,,,426941.0,Hiroki Sekine,2.0,Right Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9,75.9,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,00:00:12.067,0,12,2,0.8911,43,Carry,1890,Kashiwa Reysol,9,From Kick Off,1890,Kashiwa Reysol,,,,3925235,0.0247,0.0242,0.0005,0.0082,0.0087,-0.0004,0.001,426941.0,Hiroki Sekine,2.0,Right Back,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9,75.9,,,97.4,77.0,,,,,,0.0,1.0287082493265771,,,,,,,,,,,,,,,,,9.0,7.0,9.0,7.0,0.02756312,0.02756312,0.0,,,
17,1,00:00:12.958,0,12,2,1.3168,30,Pass,1890,Kashiwa Reysol,9,From Kick Off,1890,Kashiwa Reysol,,,,3925235,0.0194,0.0247,-0.0053,0.005,0.0082,-0.0032,-0.002,426941.0,Hiroki Sekine,2.0,Right Back,27.313,-1.058,0.2027,37220.0,Tomoya Koyamatsu,3.0,High Pass,40.0,Right Foot,,,40.0,Attacking third - Right - To left - Short - High Pass,0.9908,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4,77.0,110.8,53.2,,,,,,,,27.2664508065054,0.0,-60.61939213871079,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,00:00:14.275,0,14,2,,42,Ball Receipt*,1890,Kashiwa Reysol,9,From Kick Off,1890,Kashiwa Reysol,,,,3925235,,,,,,,,37220.0,Tomoya Koyamatsu,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.4,48.1,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,00:00:14.275,0,14,2,0.767,30,Pass,1890,Kashiwa Reysol,9,From Kick Off,4631,Kyoto Sanga FC,,,,3925235,0.0096,0.0082,0.0014,0.0124,0.0247,-0.0123,0.0137,42370.0,Hisashi Appiah Tawiah,3.0,Right Center Back,6.8,-1.0808,0.657,,,3.0,High Pass,37.0,Head,66.0,Recovery,21.0,Defensive third - Center - To left - Short - Ground Pass,0.8494,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,26.9,12.5,20.9,,,,,,,,2.288811285050216,0.0,-61.92751306414704,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,00:00:15.042,0,15,2,0.0,2,Ball Recovery,1890,Kashiwa Reysol,9,From Kick Off,1890,Kashiwa Reysol,,,,3925235,,,,,,,,45933.0,Mao Hosoya,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6,59.2,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,00:00:15.757,0,15,2,2.0674,30,Pass,1890,Kashiwa Reysol,9,From Kick Off,4631,Kyoto Sanga FC,,,,3925235,0.0089,0.0096,-0.0008,0.0333,0.0124,0.0209,-0.0217,95932.0,Shogo Asada,5.0,Left Center Back,15.5332,0.2075,0.7217,237486.0,Marco Túlio Oliveira Lemos,3.0,High Pass,38.0,Left Foot,66.0,Recovery,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.8782,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,20.9,27.9,24.1,,,,,,,,15.52429757941094,0.0,11.888658039627986,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,00:00:17.825,0,17,2,,42,Ball Receipt*,1890,Kashiwa Reysol,9,From Kick Off,4631,Kyoto Sanga FC,,,,3925235,,,,,,,,237486.0,Marco Túlio Oliveira Lemos,23.0,Center Forward,,,,,,,,,,,,,,,,,,1,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,25.4,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,00:00:17.825,0,17,2,0.5206,30,Pass,1890,Kashiwa Reysol,9,From Kick Off,1890,Kashiwa Reysol,,,,3925235,0.0122,0.0124,-0.0002,0.0101,0.0096,0.0004,-0.0006,37672.0,Tomoki Takamine,11.0,Left Defensive Midfield,10.4862,0.9616,0.777,,,2.0,Low Pass,38.0,Left Foot,66.0,Recovery,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.974,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2,56.0,98.2,64.6,,,,,,,,-0.7939028441157703,0.0,55.09750438407527,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,00:00:18.345,0,18,2,2.4054,30,Pass,1890,Kashiwa Reysol,9,From Kick Off,4631,Kyoto Sanga FC,,,,3925235,0.0097,0.0089,0.0009,0.0229,0.0333,-0.0104,0.0113,43050.0,Taichi Hara,21.0,Left Wing,23.2441,0.2168,0.199,,,3.0,High Pass,38.0,Left Foot,66.0,Recovery,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.4755,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,15.5,44.6,20.5,,,,,,,,23.23236282254492,0.0,12.421862841257704,,,,,,,,,,,,,,,,,,,,,,,,,
25,1,00:00:20.751,0,20,2,3.1673,30,Pass,1890,Kashiwa Reysol,9,From Kick Off,1890,Kashiwa Reysol,,,,3925235,0.011,0.0122,-0.0012,0.006,0.0101,-0.004,0.0028,37651.0,Taiyo Koga,5.0,Left Center Back,34.3208,0.6365,0.4646,43051.0,Yuto Yamada,3.0,High Pass,40.0,Right Foot,66.0,Recovery,20.0,Midfield third - Right - Forwards - Short - High Pass,0.7535,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5,59.6,103.1,80.0,,,,,,,,5.20158813948408,0.0,36.469234390051874,,,,,,,,,,,,,,,,,,,,,,,,,
26,1,00:00:23.918,0,23,2,,42,Ball Receipt*,1890,Kashiwa Reysol,9,From Kick Off,1890,Kashiwa Reysol,,,,3925235,,,,,,,,43051.0,Yuto Yamada,12.0,Right Midfield,,,,,,,,,,,,,,,,,,1,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,78.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,00:00:34.139,0,34,3,1.3406,30,Pass,4631,Kyoto Sanga FC,4,From Throw In,4631,Kyoto Sanga FC,,,,3925235,0.0104,0.006,0.0043,0.0104,0.011,-0.0006,0.0049,37245.0,Toichi Suzuki,6.0,Left Back,18.1805,0.2049,0.5885,43050.0,Taichi Hara,3.0,High Pass,,,67.0,Throw-in,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7,0.1,43.5,3.8,,,,,,,,17.76117056704487,0.0,11.742578465039546,,,,,,,,,,,,,,,,2.0,0.0,4.0,0.0,0.00844854,0.01126267,0.0028141300000000015,,,
