Name,Total_Shots,Open_Play_Shots,Goals,Shot_On_Post,Shot_On_Target,Shot_Off_Target,Shot_Blocked,Shots_From_Inside_The_Box,Shots_From_Outside_The_Box,Avg._Shot_Distance,xG,xGOT,Total_Passes,Accurate_Passes,Miss_Pass,Passing_Accuracy,Progressive_Passes,Chances_Created,Assists,Pre-Assists,Buil-up_to_Shot,Final_Third_Passes,Passes_In_Penalty_Box,Through_Pass_Attempts,Accurate_Through_Passes,Crosses_Attempts,Accurate_Crosses,Longballs_Attempts,Accurate_Longballs,Corners_Taken,Accurate_Corners,Freekicks_Taken,Accurate_Freekicks,ThrowIns_Taken,Accurate_ThrowIns,Forward_Pass_Attempts,Accurate_Forward_Pass,Side_Pass_Attempts,Accurate_Side_Pass,Back_Pass_Attempts,Accurate_Back_Pass,xT_Increased_From_Pass,xT_Decreased_From_Pass,Total_xT_From_Pass,Total_Carries,Progressive_Carries,Carries_Led_to_Shot,Carries_Led_to_Goal,Carrier_Dispossessed,Carries_Into_Final_Third,Carries_Into_Penalty_Box,Avg._Carry_Length,Total_Carry_Length,xT_Increased_From_Carries,xT_Decreased_From_Carries,Total_xT_From_Carries,TakeOn_Attempts,Successful_TakeOns,Total_Passes_Received,Key_Passes_Received,Assists_Received,Progressive_Passes_Received,Passes_Received_In_Final_Third,Passes_Received_In_Opponent_Penalty_Box,Crosses_Received,Longballs_Received,Cutbacks_Received,Ball_Retention,xT_Received,Avg._Distance_Of_Pass_Receiving_Form_Oppo._Goal_Line,Most_Passes_Received_From_(Count),Total_Tackles,Tackles_Won,Dribblers_Tackled,Dribble_Past,Interception,Ball_Recoveries,Post_Recovery_Ball_Retention,Pass_Blocked,Ball_Clearances,Shots_Blocked,Aerial_Duels,Aerial_Duels_Won,Fouls_Committed,Fouls_Infront_Of_Own_Penalty_Box,Error_Led_to_Shot,Error_Led_to_Goal,Possession Win in Final third,Possession Win in Mid third,Possession Win in Defensive third,Total_Touches,Touches_In_Final_Third,Touches_In_Opponent_Penalty_Box,obv_for_net,obv_against_net,obv_total_net,count_hi_1-15,count_hsr_1-15,count_high_acceleration_1-15,count_high_deceleration_1-15,count_medium_acceleration_1-15,count_medium_deceleration_1-15,count_sprint_1-15,high_intensity_hi_distance_1-15,high_speed_running_hsr_distance_1-15,m/min_1-15,max_speed_1-15,running_distance_1-15,sprinting_distance_1-15,total_distance_1-15,count_hi_16-30,count_hsr_16-30,count_high_acceleration_16-30,count_high_deceleration_16-30,count_medium_acceleration_16-30,count_medium_deceleration_16-30,count_sprint_16-30,high_intensity_hi_distance_16-30,high_speed_running_hsr_distance_16-30,m/min_16-30,max_speed_16-30,running_distance_16-30,sprinting_distance_16-30,total_distance_16-30,count_hi_31-45+,count_hsr_31-45+,count_high_acceleration_31-45+,count_high_deceleration_31-45+,count_medium_acceleration_31-45+,count_medium_deceleration_31-45+,count_sprint_31-45+,high_intensity_hi_distance_31-45+,high_speed_running_hsr_distance_31-45+,m/min_31-45+,max_speed_31-45+,running_distance_31-45+,sprinting_distance_31-45+,total_distance_31-45+,count_hi_46-60,count_hsr_46-60,count_high_acceleration_46-60,count_high_deceleration_46-60,count_medium_acceleration_46-60,count_medium_deceleration_46-60,count_sprint_46-60,high_intensity_hi_distance_46-60,high_speed_running_hsr_distance_46-60,m/min_46-60,max_speed_46-60,running_distance_46-60,sprinting_distance_46-60,total_distance_46-60,count_hi_61-75,count_hsr_61-75,count_high_acceleration_61-75,count_high_deceleration_61-75,count_medium_acceleration_61-75,count_medium_deceleration_61-75,count_sprint_61-75,high_intensity_hi_distance_61-75,high_speed_running_hsr_distance_61-75,m/min_61-75,max_speed_61-75,running_distance_61-75,sprinting_distance_61-75,total_distance_61-75,count_hi_76-120+,count_hsr_76-120+,count_high_acceleration_76-120+,count_high_deceleration_76-120+,count_medium_acceleration_76-120+,count_medium_deceleration_76-120+,count_sprint_76-120+,high_intensity_hi_distance_76-120+,high_speed_running_hsr_distance_76-120+,m/min_76-120+,max_speed_76-120+,running_distance_76-120+,sprinting_distance_76-120+,total_distance_76-120+
Teruhito Nakagawa,1,1,0,0,0,1,0,1,0,12.68,0.12,0.0,18,7,8,38.89,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,5,2,6,4,6,0,1,0,7,6,0.01,-0.01,0.01,13,2,0,0,0,1,1,1.0,75.98,0.05,0.0,0.05,0,0,20,1,0,2,5,1,1,5,1,100.0,0.14,37.4,Yuto Nagatomo(6),,,,,,,,,,,,,,,,,,,,41,25,2,-0.1858967283,0.0226999999999999,-0.2085967283,372.0,217.0,248.0,217.0,992.0,992.0,155.0,6025.3181,4234.916200000001,3980.2946,29.911,8913.957000000004,1790.4018999999994,59704.42520000002,120.0,100.0,120.0,120.0,660.0,500.0,20.0,2189.468,2047.3979999999997,2075.908,27.8969,4237.922,142.07,31138.628000000004,352.0,220.0,132.0,176.0,902.0,814.0,132.0,4396.5768,2674.5421999999994,2698.9622,30.6146,6922.302199999999,1722.0346000000002,46242.23120000001,135.0,75.0,105.0,45.0,435.0,390.0,60.0,2499.0674999999997,1438.4475000000004,1698.2084999999997,30.6158,3638.721,1060.62,25473.138000000006,2.0,2.0,3.0,2.0,9.0,9.0,0.0,31.1803,31.1803,93.4171,24.8945,96.6086,0.0,470.1995,,,,,,,,,,,,,,
Seiya Maikuma,1,1,0,0,1,0,0,1,0,11.18,0.15,0.09,66,48,17,72.73,7,2,0,0,0,12,5,0,0,4,0,4,2,0,0,1,0,26,19,41,26,2,2,22,20,0.28,-0.02,0.26,41,3,1,0,0,1,1,3.37,239.32,0.32,-0.01,0.31,2,2,39,1,0,9,9,5,0,5,0,100.0,0.39,48.2,Lucas Fernandes(11),,,,,,,,,,,,,,,,,,,,106,38,10,0.5409999999999999,-0.0078076294,0.5488076293999999,350.0,280.0,210.0,210.0,1400.0,1330.0,70.0,4323.844,3272.0625000000005,4393.987499999999,30.639,11451.9125,1051.778,65909.816,481.0,407.0,185.0,259.0,1406.0,925.0,74.0,4474.465499999999,3793.103100000001,3980.5451000000003,28.7301,6914.4601,681.3624000000001,59708.195,368.0,230.0,207.0,253.0,851.0,759.0,138.0,5733.6907,3266.6600999999987,2725.1112999999996,33.6556,6076.639099999998,2467.030600000001,46690.22079999999,456.0,380.0,418.0,190.0,912.0,1102.0,76.0,5193.786800000001,4149.710200000001,4739.751400000001,27.9722,12060.706000000004,1044.0765999999999,71096.24819999999,231.0,168.0,84.0,63.0,504.0,483.0,63.0,4060.6482,2476.5971999999997,2155.9502999999995,29.2897,4595.4489,1584.0510000000002,32339.252400000005,396.0,288.0,108.0,180.0,1620.0,1332.0,108.0,6048.691199999999,4470.353999999998,3594.5388000000003,29.9495,9284.9616,1578.3371999999997,83333.43000000002
Vitor Frezarin Bueno,0,0,0,0,0,0,0,0,0,,0.0,0.0,8,5,3,62.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,1,5,2,0,0,3,3,0.01,-0.01,-0.0,7,0,0,0,0,0,0,5.92,56.92,0.0,-0.01,-0.01,2,1,5,0,0,0,0,0,0,0,0,100.0,0.01,66.2,Shunta Tanaka(1),,,,,,,,,,,,,,,,,,,,14,6,0,0.0179,0.0001999999999999,0.0177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,231.0,0.0,99.0,1518.0,1617.0,33.0,3008.676,2584.3257,3037.1682,26.9597,10285.1364,424.3503,63223.7298
Soma Anzai,0,0,0,0,0,0,0,0,0,,0.0,0.0,6,5,1,83.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,1,2,2,0.0,-0.0,-0.0,9,1,0,0,0,0,1,4.1,58.07,0.05,0.0,0.05,3,1,7,0,0,0,0,0,0,1,0,100.0,0.02,51.7,Kuryu Matsuki(2),,,,,,,,,,,,,,,,,,,,18,6,1,-0.0032999999999999,-0.0149,0.0116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,27.0,81.0,54.0,432.0,567.0,81.0,4049.238599999999,1266.0354000000002,2788.7922,31.9967,4604.115599999999,2783.200500000001,27748.494000000006,285.0,209.0,38.0,152.0,931.0,741.0,76.0,3664.7484999999997,2580.9429000000005,1930.0199999999998,30.7534,8258.7566,1083.8056000000001,44744.2837
Kei Koizumi,0,0,0,0,0,0,0,0,0,,0.0,0.0,6,3,2,50.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,0,1,1,0.02,-0.01,0.01,4,1,0,0,0,0,0,2.71,32.83,0.01,-0.01,0.0,1,1,1,0,0,0,1,0,0,0,0,100.0,0.0,19.0,Diego Queiroz de Oliveira(1),,,,,,,,,,,,,,,,,,,,9,4,0,-0.0102,-0.0084,-0.0017999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,180.0,72.0,162.0,774.0,594.0,36.0,3357.2394,2677.9284,2029.7862000000002,27.8279,6305.409000000001,679.3092000000001,33525.2988
Kosuke Shirai,0,0,0,0,0,0,0,0,0,,0.0,0.0,5,1,3,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,1,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,2.12,2.12,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,100.0,0.0,78.4,Masaya Shibayama(1),,,,,,,,,,,,,,,,,,,,6,0,0,0.0097,-0.0138,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,85.0,119.0,153.0,493.0,391.0,51.0,2429.0348,1056.7523,1641.9161,31.8537,4168.1977,1372.2825,27118.9695
Satoki Uejo,0,0,0,0,0,0,0,0,0,,0.0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,5.04,5.04,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,100.0,0.0,91.1,Seiya Maikuma(1),,,,,,,,,,,,,,,,,,,,2,0,0,0.0012,0.0002,0.0009999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,18.0,15.0,3.0,43.1298,39.7905,377.3472,25.0576,109.173,3.3392999999999997,1037.7051000000001
Kakeru Funaki,0,0,0,0,0,0,0,0,0,,0.0,0.0,42,32,8,76.19,4,0,0,0,0,1,0,0,0,0,0,18,11,0,0,3,1,8,4,23,15,5,5,12,12,0.09,-0.0,0.09,28,0,0,0,0,0,0,2.6,127.61,0.01,-0.01,-0.0,0,0,31,0,0,1,0,0,0,4,0,100.0,0.01,88.0,Shunta Tanaka(10),,,,,,,,,,,,,,,,,,,,73,0,0,0.0499,-0.0113952447,0.0612952447,175.0,140.0,210.0,140.0,1295.0,1330.0,35.0,1742.454,1279.754,4086.9324999999994,30.5356,8801.866500000002,462.6965,61304.00850000001,96.0,80.0,48.0,128.0,560.0,416.0,16.0,989.0752,705.4176,1600.0016,29.4895,3309.144,283.656,24000.0352,315.0,245.0,105.0,280.0,1365.0,1085.0,70.0,3605.7245000000003,2997.9635000000003,3905.0200000000004,26.1648,6861.501500000001,607.7644999999999,66906.021,65.0,39.0,52.0,39.0,260.0,208.0,26.0,863.7798000000001,690.9552,1125.5465000000002,27.3345,1946.1896999999994,172.82459999999998,16883.1884,60.0,50.0,30.0,60.0,210.0,220.0,10.0,898.3410000000001,731.0169999999998,888.89,26.736,2092.899,167.32399999999996,13333.354,105.0,105.0,90.0,105.0,450.0,420.0,0.0,930.6990000000001,930.6990000000001,1267.4715,24.2955,4049.3190000000004,0.0,29384.229
Keigo Higashi,0,0,0,0,0,0,0,0,0,,0.0,0.0,1,1,0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),,,,,,,,,,,,,,,,,,,,6,6,1,0.0062,0.0002,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,27.0,0.0,63.0,54.0,0.0,116.4519,93.6927,931.7754000000001,25.4553,490.9995,22.7592,4270.6359
,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,None(0),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Riki Harakawa,0,0,0,0,0,0,0,0,0,,0.0,0.0,29,23,4,79.31,4,1,0,0,0,2,1,0,0,0,0,1,1,2,1,2,1,7,5,14,11,3,3,10,8,0.12,-0.01,0.11,20,3,0,0,0,0,2,4.71,124.03,0.07,-0.0,0.06,1,0,27,0,0,5,5,1,0,0,0,100.0,0.11,65.0,Henrique de Souza Trevisan(5),,,,,,,,,,,,,,,,,,,,57,11,3,0.1336,0.0086999999999999,0.1249,192.0,120.0,72.0,48.0,888.0,840.0,72.0,2408.4576,1913.3496,3099.6816,26.6342,6477.636,495.108,46495.224,174.0,145.0,87.0,232.0,1102.0,870.0,29.0,2135.8151999999995,2011.4574,3262.5522,26.4845,7789.997400000002,124.35780000000001,48938.28009999999,136.0,85.0,51.0,85.0,714.0,714.0,51.0,1980.1362,1695.2468,2064.6347,26.3691,5850.8441,284.8911,35374.0794,168.0,112.0,28.0,28.0,1036.0,868.0,56.0,2987.328400000001,2459.0972,3235.1732000000006,26.2448,8612.114000000001,528.2312000000001,48527.60920000001,72.0,48.0,24.0,72.0,624.0,552.0,24.0,1805.5056,1504.128,2296.6848,25.9877,5008.3512,301.3776,34450.2624,5.0,5.0,0.0,0.0,40.0,45.0,0.0,43.676500000000004,43.676500000000004,368.765,23.8262,284.09,0.0,2452.288
Diego Queiroz de Oliveira,0,0,0,0,0,0,0,0,0,,0.0,0.0,20,10,10,50.0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,7,3,7,1,2,1,10,8,0.0,-0.02,-0.02,12,0,0,0,3,0,0,1.71,50.39,0.01,-0.0,0.01,0,0,16,0,0,8,4,1,0,2,0,100.0,0.13,42.95,Go Hatano(3),,,,,,,,,,,,,,,,,,,,89,47,10,-0.1257,0.1219084434,-0.2476084434,308.0,280.0,224.0,280.0,784.0,700.0,28.0,4514.7732,4120.124400000001,3040.0076,29.5405,4448.0632000000005,394.64880000000005,45600.133600000016,84.0,84.0,28.0,14.0,280.0,154.0,0.0,1003.1546000000001,1003.1546000000001,1126.4945999999998,24.2102,1764.9925999999996,0.0,16897.4162,261.0,203.0,58.0,174.0,1160.0,783.0,58.0,2151.0315000000005,1849.3618999999997,2926.8075999999996,27.0829,6229.452299999997,301.6696,50145.97640000001,120.0,120.0,72.0,120.0,672.0,504.0,0.0,1039.2359999999999,1039.2359999999999,2446.02,23.4407,4213.5672,0.0,36690.2904,168.0,105.0,42.0,147.0,567.0,441.0,63.0,2610.9258,1749.8354999999997,1988.0027999999998,28.6626,4118.0874,861.0903000000003,29820.046199999993,330.0,264.0,99.0,165.0,1089.0,924.0,66.0,4352.2446,3762.9701999999997,2794.9581000000003,26.5045,5285.9235,589.2711,51939.6438
Koji Toriumi,0,0,0,0,0,0,0,0,0,,0.0,0.0,47,37,9,78.72,3,0,0,0,0,1,1,0,0,0,0,7,4,0,0,4,1,9,8,21,14,4,4,18,18,0.07,-0.03,0.04,27,0,0,0,0,0,0,2.91,145.86,0.01,-0.0,0.01,0,0,31,0,0,1,0,0,0,3,0,100.0,0.03,84.5,Jin-Hyeon Kim(7),,,,,,,,,,,,,,,,,,,,81,2,2,0.0366048791999999,0.0103999999999999,0.0262048791999999,286.0,286.0,78.0,234.0,936.0,832.0,0.0,2282.657,2282.657,3085.5240000000003,23.9295,8165.209000000001,0.0,46282.854799999994,112.0,96.0,112.0,160.0,528.0,544.0,16.0,1426.8496,1221.256,1953.5216,30.2194,5105.3664,205.5936,29302.8224,372.0,310.0,217.0,217.0,1364.0,1178.0,62.0,4323.4181,3964.8287,3894.275799999999,27.7322,10928.944599999997,358.5894000000001,66721.92620000002,65.0,65.0,52.0,52.0,351.0,260.0,0.0,727.0418999999998,727.0418999999998,1361.2013999999997,24.9066,2109.0979,0.0,20418.019700000004,119.0,102.0,68.0,17.0,476.0,459.0,17.0,2184.9114,1952.8053,1572.4677,26.9954,2923.6226,232.1061,23587.0206,176.0,66.0,110.0,132.0,946.0,682.0,110.0,2859.0628000000015,1885.6002000000003,1861.6135999999997,29.1661,5673.225799999997,973.4647999999996,43158.434000000016
Kashif Bangunagande,0,0,0,0,0,0,0,0,0,,0.0,0.0,25,16,9,64.0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,12,9,17,9,0,0,6,6,0.05,-0.01,0.04,13,0,0,0,0,0,0,2.77,50.76,0.01,-0.0,0.01,3,1,16,0,0,2,3,0,0,0,0,100.0,0.05,52.85,Henrique de Souza Trevisan(5),,,,,,,,,,,,,,,,,,,,41,13,0,-0.0067,-0.025,0.0183,220.0,180.0,120.0,60.0,700.0,700.0,40.0,2557.986,2086.3900000000003,2616.2,27.0296,5573.880000000002,471.5959999999999,39243.01000000001,228.0,171.0,114.0,114.0,798.0,836.0,57.0,2406.8686999999995,1774.0832000000003,2080.7128,30.6506,4882.382499999999,632.7854999999998,31210.692000000003,208.0,160.0,48.0,80.0,576.0,624.0,48.0,2780.352,2410.9776,1835.5232,27.1024,3795.3632,369.3744,31448.6224,252.0,198.0,108.0,90.0,576.0,648.0,54.0,2870.1126,1684.8882,2149.5726,29.0267,5546.9052,1185.2262,32243.6016,33.0,33.0,33.0,11.0,341.0,275.0,0.0,170.2536,170.2536,987.1410999999999,22.7193,2254.4577,0.0,14807.109899999998,6.0,6.0,3.0,6.0,39.0,27.0,0.0,49.164,49.164,236.47949999999997,21.0706,183.2511,0.0,1572.5892000000001
Go Hatano,0,0,0,0,0,0,0,0,0,,0.0,0.0,31,19,9,61.29,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,13,7,4,3,15,9,3,3,0,0,0.05,-0.01,0.05,13,0,0,0,0,0,0,1.7,27.53,0.0,0.0,0.0,0,0,13,0,0,0,0,0,0,1,0,100.0,0.0,110.4,Kanta Doi(6),,,,,,,,,,,,,,,,,,,,44,0,0,0.0907,0.6178086231000001,-0.5271086231000001,0.0,0.0,23.0,0.0,161.0,299.0,0.0,0.0,0.0,1270.6510999999996,16.6283,110.17000000000004,0.0,19059.766499999998,12.0,12.0,36.0,12.0,60.0,156.0,0.0,67.7388,67.7388,570.3275999999998,23.1558,114.17640000000002,0.0,8554.9164,0.0,0.0,11.0,0.0,66.0,88.0,0.0,0.0,0.0,564.4386,15.618,24.269299999999998,0.0,9670.7116,21.0,21.0,42.0,42.0,336.0,315.0,0.0,120.70169999999997,120.70169999999997,1097.3235000000002,23.9076,157.20389999999995,0.0,16459.854599999995,0.0,0.0,0.0,0.0,35.0,21.0,0.0,0.0,0.0,323.97889999999995,18.0393,52.0233,0.0,4859.6877,0.0,0.0,7.0,7.0,84.0,77.0,0.0,0.0,0.0,299.1779,15.4798,28.5544,0.0,6935.947899999999
Hiroaki Okuno,0,0,0,0,0,0,0,0,0,,0.0,0.0,24,15,8,62.5,1,1,0,0,0,5,2,0,0,1,1,1,1,0,0,0,0,9,4,12,5,3,2,9,8,0.28,-0.04,0.24,18,2,0,0,1,0,0,3.9,124.19,0.03,-0.2,-0.17,0,0,10,0,0,5,2,0,0,0,0,100.0,0.04,48.5,Kashif Bangunagande(2),,,,,,,,,,,,,,,,,,,,55,30,8,0.1966,0.0069965391999999,0.1896034608,240.0,180.0,80.0,140.0,760.0,740.0,60.0,3527.862000000001,3060.5299999999997,2828.0379999999996,29.7201,7121.792000000001,467.332,42420.568000000014,234.0,234.0,52.0,78.0,1118.0,754.0,0.0,2421.6322000000005,2421.6322000000005,3125.7304000000004,23.7114,8900.642399999999,0.0,46885.958600000005,187.0,136.0,68.0,85.0,765.0,697.0,51.0,2485.7315000000003,2032.7682,2079.1357,27.0303,6629.9762,452.9633,35622.5293,252.0,231.0,63.0,21.0,903.0,924.0,21.0,2772.1364999999996,2542.022699999999,2671.2335999999996,25.4559,8367.055199999999,230.11379999999997,40068.49139999999,189.0,168.0,63.0,42.0,588.0,714.0,21.0,2375.3940000000002,1852.2441,2313.5027999999998,28.6383,6874.585200000001,523.1499,34702.5399,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,96.4417,18.0612,63.1208,0.0,226.6379
Jin-Hyeon Kim,0,0,0,0,0,0,0,0,0,,0.0,0.0,47,35,11,74.47,0,0,0,0,0,2,0,0,0,0,0,11,4,1,0,6,5,7,3,39,29,1,1,0,0,0.13,-0.02,0.11,21,0,0,0,0,0,0,5.53,98.78,0.01,-0.0,0.01,0,0,25,0,0,0,0,0,0,4,0,100.0,0.01,104.7,Koji Toriumi(11),,,,,,,,,,,,,,,,,,,,74,0,0,0.1448922336999999,-0.023,0.1678922337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuto Nagatomo,0,0,0,0,0,0,0,0,0,,0.0,0.0,45,32,12,71.11,6,0,0,0,0,5,1,0,0,0,0,3,2,0,0,4,1,27,18,29,19,0,0,12,12,0.11,-0.01,0.1,16,1,0,0,1,0,0,2.75,67.94,0.03,-0.0,0.03,0,0,19,0,0,1,4,0,0,1,0,100.0,0.07,40.1,Teruhito Nakagawa(4),,,,,,,,,,,,,,,,,,,,63,15,0,0.1411,-0.4258950416,0.5669950416,275.0,100.0,125.0,75.0,875.0,775.0,175.0,6304.585,3205.8824999999997,3040.6050000000005,33.8424,4805.6225,3098.7025,45609.0625,120.0,60.0,60.0,60.0,465.0,420.0,60.0,2116.1955,1128.3584999999998,1626.618,31.2679,2789.368499999999,987.8370000000003,24399.273000000005,270.0,216.0,108.0,135.0,1134.0,1134.0,54.0,4245.282899999999,3472.9937999999993,3091.1436000000003,30.1972,6482.721600000001,772.2891,52961.5989,96.0,84.0,36.0,12.0,456.0,360.0,12.0,776.5740000000002,621.4176,1286.9436,26.4543,2569.4904000000006,155.1564,19304.16,136.0,68.0,68.0,102.0,544.0,408.0,68.0,2281.2878,1354.2081,1724.9628,29.7664,3839.8545999999997,927.0797,25874.4318,300.0,180.0,150.0,150.0,1350.0,1110.0,120.0,5696.412,3183.474,2907.5699999999993,29.9173,7497.164999999999,2512.938,67407.18000000001
Kyohei Noborizato,0,0,0,0,0,0,0,0,0,,0.0,0.0,59,45,12,76.27,5,0,0,0,0,13,1,0,0,0,0,2,1,1,0,1,0,24,21,38,27,3,3,16,15,0.2,-0.04,0.16,38,1,0,0,0,0,0,1.22,107.74,0.04,-0.01,0.03,0,0,39,0,0,2,7,0,0,0,0,100.0,0.06,45.1,Shinji Kagawa(8),,,,,,,,,,,,,,,,,,,,100,36,0,0.0883131866,-0.0319,0.1202131866,240.0,180.0,60.0,40.0,560.0,700.0,60.0,3781.906,3084.4700000000003,2617.0560000000005,27.7901,5583.84,697.436,39255.83199999999,333.0,185.0,296.0,370.0,1258.0,962.0,148.0,5433.0097,4238.0022,4600.165600000001,29.9753,10245.259300000002,1195.0074999999995,69002.48030000001,561.0,462.0,231.0,396.0,1617.0,1221.0,99.0,6365.0763,5267.0013,4275.9849,27.4338,12842.049,1098.075,73261.8843,270.0,189.0,216.0,54.0,648.0,513.0,81.0,4053.5883000000003,2855.7063000000003,2734.7679,30.711,5794.537500000001,1197.882,41021.5212,260.0,156.0,130.0,78.0,780.0,728.0,104.0,5359.489200000001,2771.5948,2663.4062000000004,30.0265,6323.433999999999,2587.8944,39951.08780000001,182.0,156.0,78.0,130.0,1014.0,728.0,26.0,2691.0130000000004,2492.4926,2139.8545999999997,27.1982,5091.8243999999995,198.5204,49608.988
Henrique de Souza Trevisan,0,0,0,0,0,0,0,0,0,,0.0,0.0,48,32,14,66.67,7,2,0,0,0,3,0,0,0,0,0,6,4,0,0,6,4,15,10,37,23,2,2,4,4,0.13,-0.0,0.12,33,1,0,0,0,0,0,3.22,165.61,0.01,-0.0,0.0,0,0,43,1,0,4,6,5,1,1,1,100.0,0.29,82.9,Go Hatano(10),,,,,,,,,,,,,,,,,,,,81,2,0,0.0989,0.3312958342,-0.2323958341999999,297.0,243.0,162.0,189.0,999.0,702.0,54.0,3902.304599999999,3476.2446,3079.2798,26.5834,7065.9135,426.0599999999999,46189.191600000006,225.0,175.0,100.0,225.0,725.0,675.0,50.0,2570.4925,1588.5675,2468.645,28.4049,5724.89,981.9250000000001,37029.685000000005,112.0,56.0,112.0,84.0,434.0,504.0,56.0,1547.4648000000002,1060.22,1418.3876,32.5588,2109.3226,487.2448,24301.702599999997,297.0,231.0,165.0,99.0,1221.0,1221.0,66.0,2694.7734,2428.9287,3320.3246999999997,26.9438,6732.435600000001,265.8447,49804.8804,156.0,156.0,130.0,104.0,754.0,598.0,0.0,1354.5376,1354.5376,2289.04,23.5561,3669.3358,0.0,34335.5922,224.0,168.0,84.0,112.0,1120.0,980.0,56.0,2621.925599999999,1789.6956,2259.5692,29.5103,5411.685999999998,832.2299999999999,52384.331999999995
Kanta Doi,0,0,0,0,0,0,0,0,0,,0.0,0.0,33,30,2,90.91,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,5,5,4,16,13,3,3,9,9,0.03,-0.01,0.02,21,0,0,0,0,0,0,2.02,94.13,0.0,-0.01,-0.0,0,0,28,0,0,3,3,1,0,2,1,100.0,0.1,71.5,Yuto Nagatomo(5),,,,,,,,,,,,,,,,,,,,55,0,0,0.0311956805,0.0222999999999999,0.0088956805,112.0,96.0,16.0,16.0,528.0,432.0,16.0,1519.7216,1080.712,1665.9232,26.7862,3707.5664,439.0096,24988.8448,144.0,128.0,48.0,32.0,480.0,512.0,16.0,1715.1088,1598.4544,1475.2368,25.3559,2270.4416,116.656,22128.5504,189.0,105.0,147.0,147.0,651.0,672.0,84.0,2216.3127000000004,1480.5126000000005,2073.2124000000003,29.9029,3847.5212999999994,735.8000999999999,35521.05690000001,154.0,154.0,66.0,66.0,836.0,572.0,0.0,1154.9251999999997,1154.9251999999997,2179.969,24.3995,3618.8789999999985,0.0,32699.532800000008,16.0,12.0,16.0,8.0,60.0,56.0,4.0,290.5196,240.4724,322.6524,26.3713,339.6552,50.0472,4839.788,184.0,138.0,184.0,115.0,529.0,506.0,46.0,2016.4053999999992,1288.7475000000002,1680.8124,28.0546,3607.3015999999993,727.6578999999999,38966.825399999994
